layer,head,ac_answer_logprob_diff_mean,ac_primary_lp_mean,ac_alt_lp_mean,ac_kl_div_mean,ac_normalized_mean,ac_ie_mean,ac_ie_median,ca_answer_logprob_diff_mean,ca_primary_lp_mean,ca_alt_lp_mean,ca_kl_div_mean,ca_normalized_mean,ca_ie_mean,ca_ie_median,aa_ie_mean,aa_ie_median,cc_ie_mean,cc_ie_median,ac_answer_logprob_diff_median,ca_answer_logprob_diff_median,bidirectional_ie_mean,bidirectional_ie_median,p_ac_ie_gt_zero,p_ca_ie_lt_zero,p_bidirectional_ie_gt_zero,bidirectional_ie_bootstrap_ci_2_5,bidirectional_ie_bootstrap_ci_97_5,bootstrap_resamples
0,20,0.005938720703125,-1.4542643229166667,-1.4602030436197917,0.001464005824835031,-0.003476430613057761,0.0013163248697916667,9.1552734375e-05,2.8257120768229167,-0.8741984049479167,-3.6999104817708335,0.0007692467089127428,0.00568452036492725,-0.006852213541666667,-0.0078125,-0.010445149739583333,-0.00390625,0.003729248046875,0.00390625,0.53125,2.65625,0.008168538411458334,0.0068359375,0.5333333333333333,0.7333333333333333,0.6,-0.0057722473144531244,0.022217356363932284,5000
0,21,0.003989664713541666,-1.4609375,-1.4649271647135416,0.002070605048673082,-0.00523098248409759,-0.0006327311197916667,0.001953125,2.83048095703125,-0.8730753580729167,-3.7035563151041666,0.0006876033909030632,0.0007964740104326202,-0.0020833333333333333,-0.00390625,-0.0035319010416666667,0.00390625,-0.008036295572916666,-0.008056640625,0.50390625,2.671875,0.0014506022135416666,0.005859375,0.5333333333333333,0.5333333333333333,0.5333333333333333,-0.015956675211588542,0.018996785481770827,5000
0,22,-0.0025390625,-1.4629557291666666,-1.4604166666666667,0.0013629561750589851,-0.0072709778426226866,-0.007161458333333333,0.00390625,2.82578125,-0.8720540364583333,-3.6978352864583335,0.0007850106717158614,0.0008057703368673579,-0.006783040364583334,-0.00390625,-0.005912272135416666,-0.00341796875,-0.005157470703125,-0.005859375,0.53125,2.65625,-0.00037841796875,-0.001220703125,0.5333333333333333,0.6,0.3333333333333333,-0.016732686360677082,0.017579040527343735,5000
0,23,0.0077860514322916664,-1.4598307291666666,-1.4676167805989584,0.001994179122918733,-0.003920763271653237,0.0031636555989583335,0.00732421875,2.827156575520833,-0.8715901692708333,-3.698746744791667,0.000771588807215825,0.004946613282763407,-0.00540771484375,-0.00390625,-0.00970458984375,-0.0078125,0.0005900065104166666,-0.001953125,0.5546875,2.703125,0.008571370442708334,0.0146484375,0.5333333333333333,0.5333333333333333,0.6666666666666666,-0.008205668131510416,0.02497833251953124,5000
0,24,0.080438232421875,-1.40517578125,-1.485614013671875,0.07566038644115954,0.02222011327023505,0.07581583658854167,0.015625,2.83896484375,-0.8615315755208334,-3.7004964192708334,0.001656320744756998,-0.004653749159985256,0.006400553385416666,0.00390625,-0.005574544270833333,-0.00390625,-0.004317220052083333,-0.0068359375,0.61328125,2.671875,0.069415283203125,0.01171875,0.6666666666666666,0.3333333333333333,0.6,-0.02805084228515625,0.2290515645345052,5000
0,25,0.010518391927083334,-1.4542317708333334,-1.4647501627604167,0.0015249494023769974,0.0003185636943024895,0.00589599609375,0.0078125,2.833976236979167,-0.8721516927083334,-3.7061279296875,0.0007428683752449317,0.0018993551753900427,0.0014119466145833333,-0.003662109375,-0.006180826822916667,-0.001708984375,0.002459716796875,0.009765625,0.52734375,2.65625,0.004484049479166667,0.01171875,0.6666666666666666,0.5333333333333333,0.6666666666666666,-0.009240926106770833,0.017545776367187495,5000
0,26,0.006874593098958334,-1.451953125,-1.4588277180989584,0.0033353358149509154,-0.00944193382659097,0.002252197265625,0.0,2.827010091145833,-0.8751302083333333,-3.702140299479167,0.0009497150801911606,-0.0034663887838497593,-0.00555419921875,-0.01171875,-0.007356770833333333,-0.00390625,0.0082275390625,0.00390625,0.53515625,2.646484375,0.007806396484375,-0.00390625,0.4666666666666667,0.5333333333333333,0.4666666666666667,-0.018170318603515624,0.04852355957031249,5000
0,27,0.0113037109375,-1.4552408854166667,-1.4665445963541666,0.0010414787319488969,0.003927952023949301,0.006681315104166667,0.0068359375,2.8325154622395834,-0.87010498046875,-3.702620442708333,0.0008109277128663943,0.0014431184475241895,-4.8828125e-05,0.00390625,-0.0014241536458333333,-0.001953125,-0.00125732421875,0.0,0.52734375,2.671875,0.006730143229166667,0.01171875,0.5333333333333333,0.26666666666666666,0.6666666666666666,-0.007578125,0.020117797851562494,5000
0,28,0.008083089192708334,-1.4564127604166666,-1.464495849609375,0.0014522740794488725,0.0055290800843807416,0.003460693359375,0.0009765625,2.8267822265625,-0.8763427734375,-3.703125,0.0007917747298050737,0.005360855014374258,-0.005782063802083333,-0.0078125,-0.00819091796875,-0.001953125,-0.0019490559895833333,0.0009765625,0.52734375,2.671875,0.009242757161458334,0.0087890625,0.5333333333333333,0.6,0.6666666666666666,-0.0052819824218749995,0.0237195841471354,5000
0,29,0.0016215006510416667,-1.4600911458333334,-1.461712646484375,0.0018292023108274415,-0.00963920112262154,-0.0030008951822916665,-0.0078125,2.835274251302083,-0.86890869140625,-3.7041829427083335,0.0007522894655464202,-0.001539406066333301,0.0027099609375,0.0040283203125,-0.009053548177083334,-0.00390625,0.0014119466145833333,0.0009765625,0.52734375,2.6796875,-0.0057108561197916664,-0.01025390625,0.4666666666666667,0.3333333333333333,0.4666666666666667,-0.020286458333333333,0.008482411702473951,5000
