ABBR,layer,head,patched_logit_difference,indirect_effect,normalized_restoration,c_to_b_patched_logit_difference,c_to_b_indirect_effect,c_to_b_normalized_restoration,indirect_effect_difference_a_minus_c,count,c_to_b_count
AAA,6,13,4.673828125,0.0015625,-0.2113544876588355,4.700390625,0.028125,-0.005898215346032615,-0.0265625,5,5
AAA,6,14,4.69140625,0.019140625,0.12341988994162907,4.6927734375,0.0205078125,-0.007630287103074546,-0.0013671874999999986,5,5
AAA,6,15,4.6984375,0.026171875,-0.020426989774815864,4.703125,0.030859375,-0.012395700752245947,-0.004687500000000001,5,5
AAA,6,16,4.6986328125,0.0263671875,0.06908767691376386,4.6986328125,0.0263671875,-0.009005432048611362,0.0,5,5
AAA,6,17,4.675,0.002734375,-0.32077544860153556,4.6767578125,0.0044921875,-0.0027533301980795467,-0.0017578124999999998,5,5
AAA,6,18,4.6619140625,-0.0103515625,-0.2559502600806949,4.6974609375,0.0251953125,-0.006591690618410771,-0.035546875,5,5
AAA,6,19,4.6814453125,0.0091796875,-0.019162167640428513,4.6873046875,0.0150390625,-0.0033904617483263766,-0.005859375,5,5
AAA,6,20,4.6810546875,0.0087890625,-0.12887773605164912,4.6796875,0.007421875,-0.005819113224808038,0.0013671875000000003,5,5
AAA,6,21,4.6703125,-0.001953125,-0.305599294947121,4.6986328125,0.0263671875,-0.007557269589596315,-0.0283203125,5,5
AAA,6,22,4.684765625,0.0125,-0.2278321815278337,4.685546875,0.01328125,-0.005997625362351243,-0.000781249999999999,5,5
AAA,6,23,4.6873046875,0.0150390625,-0.21332048679874765,4.68828125,0.016015625,-0.0046021524362673235,-0.0009765624999999983,5,5
AAA,6,24,4.673046875,0.00078125,0.03282545695589174,4.6837890625,0.0115234375,-0.003863120991106775,-0.0107421875,5,5
AAA,6,25,4.6912109375,0.0189453125,0.04381635207722164,4.68671875,0.014453125,-0.002491808467268467,0.004492187499999998,5,5
AAA,6,26,4.6865234375,0.0142578125,-0.11082950539472278,4.6888671875,0.0166015625,-0.005937625000134135,-0.0023437500000000003,5,5
AAA,6,27,4.6837890625,0.0115234375,-0.1330550647941952,4.6974609375,0.0251953125,-0.00880217828021043,-0.013671875,5,5
AAA,6,28,4.6814453125,0.0091796875,-0.20243671917584966,4.6865234375,0.0142578125,-0.004556711687501505,-0.005078124999999999,5,5
AAA,6,29,4.699609375,0.02734375,-0.14133775155514286,4.7029296875,0.0306640625,-0.008938192507167717,-0.0033203124999999986,5,5
AAA,6,30,4.687109375,0.01484375,-0.2566433977303543,4.688671875,0.01640625,-0.0051129012660225725,-0.0015625000000000014,5,5
AAA,6,31,4.6857421875,0.0134765625,-0.1800680537637059,4.6689453125,-0.0033203125,-0.0011086899111711977,0.016796875,5,5
AAA,7,0,4.6908203125,0.0185546875,0.12216796912449084,4.68359375,0.011328125,-0.004324725901880488,0.0072265625,5,5
AAA,7,1,4.69375,0.021484375,-0.1306110732197689,4.675,0.002734375,-0.0017084556527762317,0.01875,5,5
AAA,7,2,4.6908203125,0.0185546875,0.004863755515929428,4.669140625,-0.003125,-0.0005046091295612405,0.0216796875,5,5
AAA,7,3,4.6884765625,0.0162109375,-0.1306068138676834,4.69140625,0.019140625,-0.0072797226608421976,-0.0029296875,5,5
AAA,7,4,4.6880859375,0.0158203125,-0.19368502433719828,4.687890625,0.015625,-0.004659595042792829,0.0001953124999999993,5,5
AAA,7,5,4.6849609375,0.0126953125,-0.2548683435639957,4.713671875,0.04140625,-0.011944132233551017,-0.0287109375,5,5
AAA,7,6,4.6798828125,0.0076171875,-0.10639278074060683,4.69296875,0.020703125,-0.005968684042870087,-0.013085937499999999,5,5
AAA,7,7,4.68125,0.008984375,0.021154147458495278,4.6845703125,0.0123046875,-0.005895940512710629,-0.0033203125000000003,5,5
AAA,7,8,4.6748046875,0.0025390625,0.026516000646435427,4.6841796875,0.0119140625,-0.005851484867022855,-0.009375,5,5
AAA,7,9,4.68671875,0.014453125,-0.21290000246521984,4.684765625,0.0125,-0.004625991265918126,0.001953125,5,5
AAA,7,10,4.687109375,0.01484375,0.07321444125791951,4.6791015625,0.0068359375,-0.003048539654392425,0.0080078125,5,5
AAA,7,11,4.6859375,0.013671875,0.021319974580844146,4.6841796875,0.0119140625,-0.004075253653628951,0.0017578125000000007,5,5
AAA,7,12,4.67265625,0.000390625,-0.38977784260392956,4.676171875,0.00390625,-0.002067987343552056,-0.003515625,5,5
AAA,7,13,4.6744140625,0.0021484375,-0.030696260261477655,4.68359375,0.011328125,-0.003853303051614922,-0.009179687499999999,5,5
AAA,7,14,4.6873046875,0.0150390625,-0.20413792631183933,4.68046875,0.008203125,-0.0049327436705726285,0.0068359375,5,5
AAA,7,15,4.6853515625,0.0130859375,-0.017045392914958133,4.6720703125,-0.0001953125,-0.0012146542881475814,0.01328125,5,5
AAA,7,16,4.6802734375,0.0080078125,-0.14130133477959564,4.67890625,0.006640625,-0.002743969769237796,0.0013671874999999995,5,5
AAA,7,17,4.6970703125,0.0248046875,-0.11350251589382025,4.7150390625,0.0427734375,-0.01230196748655723,-0.01796875,5,5
AAA,7,18,4.7025390625,0.0302734375,0.21306020066889633,4.679296875,0.00703125,-0.002907284026660635,0.0232421875,5,5
AAA,7,19,4.693359375,0.02109375,-0.16928907168037605,4.6826171875,0.0103515625,-0.001876132291492014,0.010742187500000002,5,5
AAA,7,20,4.7029296875,0.0306640625,-0.09581219407306366,4.6861328125,0.0138671875,-0.004454305185734789,0.016796875,5,5
AAA,7,21,4.6869140625,0.0146484375,-0.06399936726023683,4.6794921875,0.0072265625,-0.005187215184346955,0.007421875,5,5
AAA,7,22,4.6880859375,0.0158203125,-0.15197510675771547,4.6732421875,0.0009765625,-0.0015982227098148376,0.01484375,5,5
AAA,7,23,4.7029296875,0.0306640625,-0.16183871162132032,4.6970703125,0.0248046875,-0.008679970739379856,0.005859375,5,5
AAA,7,24,4.687890625,0.015625,-0.12114058874928442,4.6859375,0.013671875,-0.006188941226611198,0.001953125,5,5
AAA,7,25,4.6849609375,0.0126953125,-0.12208969839404622,4.662890625,-0.009375,0.0010327424717178418,0.0220703125,5,5
AAA,7,26,4.6798828125,0.0076171875,-0.13098782729217512,4.68984375,0.017578125,-0.005527312911302172,-0.0099609375,5,5
AAA,7,27,4.700390625,0.028125,0.06002636415679893,4.685546875,0.01328125,-0.00414304809261338,0.014843750000000001,5,5
AAA,7,28,4.665625,-0.006640625,-0.21493185036663295,4.7029296875,0.0306640625,-0.009099281094665502,-0.037304687499999996,5,5
AAA,7,29,4.715625,0.043359375,0.2671197329892982,4.673828125,0.0015625,-0.002850012984661448,0.041796875,5,5
AAA,7,30,4.6857421875,0.0134765625,0.004499820586777107,4.6740234375,0.0017578125,-0.00042239509768282266,0.01171875,5,5
AAA,7,31,4.6921875,0.019921875,0.04924962816267164,4.6970703125,0.0248046875,-0.008625164751831286,-0.0048828125,5,5
AAA,8,0,4.6779296875,0.0056640625,0.01318804970978884,4.68828125,0.016015625,-0.005183271229452213,-0.010351562499999998,5,5
AAA,8,1,4.6986328125,0.0263671875,-0.15761368087455047,4.7060546875,0.0337890625,-0.008652462852029027,-0.007421875000000001,5,5
AAA,8,2,4.70078125,0.028515625,0.02042426433730781,4.676953125,0.0046875,-0.0025871531439548333,0.023828125,5,5
AAA,8,3,4.6947265625,0.0224609375,-0.11229140816097338,4.6791015625,0.0068359375,-0.00308755322794189,0.015625,5,5
AAA,8,4,4.6939453125,0.0216796875,0.04207915273132663,4.6755859375,0.0033203125,-0.0022564757429853117,0.018359375,5,5
AAA,8,5,4.677734375,0.00546875,-0.27869346086737395,4.7126953125,0.0404296875,-0.011028011280651038,-0.0349609375,5,5
AAA,8,6,4.6529296875,-0.0193359375,-0.20274168056776753,4.669921875,-0.00234375,-0.0012872349914513819,-0.016992187500000002,5,5
AAA,8,7,4.6767578125,0.0044921875,-0.14532349162783947,4.67578125,0.003515625,-0.0024051535211333784,0.0009765624999999996,5,5
AAA,8,8,4.6876953125,0.0154296875,0.04289753724536333,4.6763671875,0.0041015625,-0.0014453240631166948,0.011328125000000001,5,5
AAA,8,9,4.6796875,0.007421875,-0.14523304545043675,4.6822265625,0.0099609375,-0.0022204374023222103,-0.0025390624999999997,5,5
AAA,8,10,4.6763671875,0.0041015625,-0.1810416923460402,4.66796875,-0.004296875,0.0016267917700486614,0.008398437500000001,5,5
AAA,8,11,4.683203125,0.0109375,-0.13302179802179803,4.66953125,-0.002734375,-0.0001475882547601802,0.013671875,5,5
AAA,8,12,4.6892578125,0.0169921875,-0.12610006327397633,4.6859375,0.013671875,-0.0056502816939889705,0.0033203124999999986,5,5
AAA,8,13,4.6888671875,0.0166015625,0.01012000142434925,4.710546875,0.03828125,-0.012047007466194299,-0.021679687500000003,5,5
AAA,8,14,4.699609375,0.02734375,0.013765226156530497,4.6935546875,0.0212890625,-0.00782689953883472,0.006054687499999999,5,5
AAA,8,15,4.66640625,-0.005859375,-0.36649970280405064,4.6708984375,-0.0013671875,0.0018043152288755345,-0.0044921875,5,5
AAA,8,16,4.6765625,0.004296875,-0.23212640277857668,4.719921875,0.04765625,-0.011768547584851404,-0.043359375,5,5
AAA,8,17,4.6775390625,0.0052734375,-0.17279105344322734,4.6876953125,0.0154296875,-0.004704894217264717,-0.01015625,5,5
AAA,8,18,4.7021484375,0.0298828125,-0.10403963251789339,4.6662109375,-0.0060546875,0.0022033559895736935,0.035937500000000004,5,5
AAA,8,19,4.705078125,0.0328125,0.0013390115564028526,4.6439453125,-0.0283203125,0.00635087399086486,0.0611328125,5,5
AAA,8,20,4.6849609375,0.0126953125,-0.1766802390715434,4.69140625,0.019140625,-0.005683303690165502,-0.006445312500000001,5,5
AAA,8,21,4.68515625,0.012890625,-0.14499487782096476,4.68125,0.008984375,-0.0015558763182798043,0.00390625,5,5
AAA,8,22,4.6982421875,0.0259765625,0.03648592496418583,4.686328125,0.0140625,-0.004205322663431342,0.011914062500000001,5,5
AAA,8,23,4.688671875,0.01640625,-0.014507175159349076,4.6701171875,-0.0021484375,0.00039871239564372683,0.0185546875,5,5
AAA,8,24,4.70546875,0.033203125,0.15774557013687449,4.6736328125,0.0013671875,-0.0016999970497143997,0.0318359375,5,5
AAA,8,25,4.6716796875,-0.0005859375,-0.20003132198784374,4.6982421875,0.0259765625,-0.00698970975765562,-0.026562500000000003,5,5
AAA,8,26,4.6994140625,0.0271484375,0.03831459766242374,4.687890625,0.015625,-0.0045995296377281305,0.0115234375,5,5
AAA,8,27,4.67421875,0.001953125,-0.1998915577176447,4.6828125,0.010546875,-0.0024009378172857145,-0.00859375,5,5
AAA,8,28,4.693359375,0.02109375,0.03470274926796666,4.6955078125,0.0232421875,-0.008000522302938365,-0.0021484374999999993,5,5
AAA,8,29,4.6994140625,0.0271484375,0.20201118114161593,4.69140625,0.019140625,-0.009432978659692356,0.0080078125,5,5
AAA,8,30,4.6923828125,0.0201171875,-0.03688075731553993,4.7134765625,0.0412109375,-0.013081745007792061,-0.02109375,5,5
AAA,8,31,4.7015625,0.029296875,0.006744827831784346,4.6587890625,-0.0134765625,0.0022069595647564453,0.0427734375,5,5
AAA,9,0,4.6857421875,0.0134765625,-0.13137107311020355,4.7037109375,0.0314453125,-0.009889510207857468,-0.017968750000000002,5,5
AAA,9,1,4.6755859375,0.0033203125,-0.1728594222072483,4.6892578125,0.0169921875,-0.005032494544865045,-0.013671874999999998,5,5
AAA,9,2,4.6876953125,0.0154296875,-0.015409322365844108,4.680078125,0.0078125,-0.0049007823787158055,0.007617187500000001,5,5
AAA,9,3,4.6791015625,0.0068359375,-0.0200231867623172,4.6875,0.015234375,-0.006084529406109565,-0.0083984375,5,5
AAA,9,4,4.7123046875,0.0400390625,0.026240608197129933,4.6853515625,0.0130859375,-0.006094157212247419,0.026953125,5,5
AAA,9,5,4.7083984375,0.0361328125,0.1719712582756061,4.6919921875,0.0197265625,-0.00777534315916763,0.01640625,5,5
AAA,9,6,4.6884765625,0.0162109375,0.03612059307711482,4.6802734375,0.0080078125,-0.0042417256395361255,0.008203125000000002,5,5
AAA,9,7,4.69609375,0.023828125,0.04360961600092035,4.687109375,0.01484375,-0.003994404903958271,0.008984375,5,5
AAA,9,8,4.6908203125,0.0185546875,0.022361475187562138,4.6916015625,0.0193359375,-0.005750448198529169,-0.0007812500000000007,5,5
AAA,9,9,4.6732421875,0.0009765625,-0.32071776245689293,4.67578125,0.003515625,-0.0007097206350743783,-0.0025390625,5,5
AAA,9,10,4.6783203125,0.0060546875,-0.1566838958143306,4.691015625,0.01875,-0.006313994461277966,-0.0126953125,5,5
AAA,9,11,4.68046875,0.008203125,-0.2393580156623635,4.6703125,-0.001953125,-0.0007853552904688969,0.01015625,5,5
AAA,9,12,4.6826171875,0.0103515625,-0.13798472385428906,4.681640625,0.009375,-0.0028831600509601216,0.0009765625,5,5
AAA,9,13,4.6970703125,0.0248046875,0.03865359278402756,4.6962890625,0.0240234375,-0.008704288668005133,0.0007812499999999972,5,5
AAA,9,14,4.690234375,0.01796875,0.019723087331782983,4.696484375,0.02421875,-0.007099842206651334,-0.006250000000000002,5,5
AAA,9,15,4.680078125,0.0078125,-0.035359771446727965,4.68984375,0.017578125,-0.0052614485803568365,-0.009765625,5,5
AAA,9,16,4.69140625,0.019140625,-0.09349265501439416,4.6833984375,0.0111328125,-0.0036578843539204335,0.008007812500000001,5,5
AAA,9,17,4.6791015625,0.0068359375,-0.16351404764448244,4.6787109375,0.0064453125,-0.0004762800566024089,0.00039062500000000035,5,5
AAA,9,18,4.687109375,0.01484375,-0.09164160359812534,4.699609375,0.02734375,-0.007507799122228221,-0.0125,5,5
AAA,9,19,4.714453125,0.0421875,0.1960034951339299,4.6341796875,-0.0380859375,0.007580495718111882,0.0802734375,5,5
AAA,9,20,4.6953125,0.023046875,0.02668590907721342,4.685546875,0.01328125,-0.0028862581289030255,0.009765625000000002,5,5
AAA,9,21,4.6650390625,-0.0072265625,-0.17693897759115151,4.6755859375,0.0033203125,-0.0006674552081935667,-0.010546875,5,5
AAA,9,22,4.673046875,0.00078125,-0.11877463507898292,4.6955078125,0.0232421875,-0.0080232623660524,-0.0224609375,5,5
AAA,9,23,4.68515625,0.012890625,0.050676018067322415,4.6748046875,0.0025390625,-0.0009172891339411552,0.0103515625,5,5
AAA,9,24,4.689453125,0.0171875,0.04917383634774939,4.684375,0.012109375,-0.004025540942648309,0.005078125000000001,5,5
AAA,9,25,4.687109375,0.01484375,0.03030355073833335,4.6845703125,0.0123046875,-0.0039024283402177146,0.0025390624999999997,5,5
AAA,9,26,4.6900390625,0.0177734375,0.025610114523157996,4.6755859375,0.0033203125,-0.0026505761707653073,0.014453124999999999,5,5
AAA,9,27,4.69296875,0.020703125,-0.08387290148159714,4.6837890625,0.0115234375,-0.0024995841093942506,0.009179687499999999,5,5
AAA,9,28,4.6794921875,0.0072265625,-0.3173170190561495,4.7318359375,0.0595703125,-0.016608760087353045,-0.05234375,5,5
AAA,9,29,4.669921875,-0.00234375,-0.183641157119418,4.6869140625,0.0146484375,-0.006521273865779166,-0.0169921875,5,5
AAA,9,30,4.688671875,0.01640625,0.011006467093423615,4.686328125,0.0140625,-0.002660671122771138,0.0023437500000000003,5,5
AAA,9,31,4.6830078125,0.0107421875,0.008429107124759298,4.691796875,0.01953125,-0.007107699479319269,-0.0087890625,5,5
AAA,10,0,4.696484375,0.02421875,-0.131137164832817,4.7173828125,0.0451171875,-0.011382198420365378,-0.020898437500000002,5,5
AAA,10,1,4.6814453125,0.0091796875,-0.24569474004256614,4.669921875,-0.00234375,-0.0028042899285486344,0.0115234375,5,5
AAA,10,2,4.7001953125,0.0279296875,0.20419776267602355,4.67734375,0.005078125,-0.0021447390302129833,0.022851562500000002,5,5
AAA,10,3,4.690234375,0.01796875,0.01899015007710659,4.6826171875,0.0103515625,-0.0030312669109021284,0.007617187499999999,5,5
AAA,10,4,4.6833984375,0.0111328125,-0.016315906968080884,4.6919921875,0.0197265625,-0.007192184881095823,-0.008593749999999999,5,5
AAA,10,5,4.68671875,0.014453125,0.02290170072778768,4.6888671875,0.0166015625,-0.005339627505382357,-0.0021484374999999993,5,5
AAA,10,6,4.69609375,0.023828125,0.13840881014794057,4.69921875,0.026953125,-0.008168588173636557,-0.0031250000000000028,5,5
AAA,10,7,4.6865234375,0.0142578125,-0.14681326507413464,4.694921875,0.02265625,-0.007294460057423603,-0.0083984375,5,5
AAA,10,8,4.6806640625,0.0083984375,-0.2813533098315707,4.679296875,0.00703125,-0.003153895604417249,0.0013671874999999995,5,5
AAA,10,9,4.689453125,0.0171875,0.0365422141509098,4.6921875,0.019921875,-0.007176521795073804,-0.0027343749999999972,5,5
AAA,10,10,4.6998046875,0.0275390625,0.029039646213559245,4.691796875,0.01953125,-0.007394424357645893,0.0080078125,5,5
AAA,10,11,4.6794921875,0.0072265625,-0.025065903544164415,4.6982421875,0.0259765625,-0.007205113327228839,-0.018750000000000003,5,5
AAA,10,12,4.6775390625,0.0052734375,-0.1635683920466529,4.6890625,0.016796875,-0.004823346358378114,-0.011523437499999999,5,5
AAA,10,13,4.6873046875,0.0150390625,0.014460924895707505,4.701953125,0.0296875,-0.008282236994172734,-0.014648437499999998,5,5
AAA,10,14,4.69453125,0.022265625,0.007610832176049566,4.6783203125,0.0060546875,-0.0026343767560301845,0.0162109375,5,5
AAA,10,15,4.68984375,0.017578125,-0.1328124186819839,4.6912109375,0.0189453125,-0.007252661235212404,-0.0013671874999999986,5,5
AAA,10,16,4.7083984375,0.0361328125,0.022270741401176183,4.6896484375,0.0173828125,-0.006177059354821069,0.01875,5,5
AAA,10,17,4.671484375,-0.00078125,-0.19009771857597946,4.715234375,0.04296875,-0.010467310582993333,-0.04375,5,5
AAA,10,18,4.694140625,0.021875,0.04868255911734173,4.6775390625,0.0052734375,-0.002451096680448313,0.0166015625,5,5
AAA,10,19,4.668359375,-0.00390625,-0.16185947425077862,4.696875,0.024609375,-0.007602518093744409,-0.028515625,5,5
AAA,10,20,4.691796875,0.01953125,-0.08703840812536466,4.680859375,0.00859375,-0.0033429660325366914,0.0109375,5,5
AAA,10,21,4.6728515625,0.0005859375,-0.07083257322387757,4.68828125,0.016015625,-0.004642332926276147,-0.015429687499999999,5,5
AAA,10,22,4.687890625,0.015625,-0.08765016612842699,4.6900390625,0.0177734375,-0.0067952577009848915,-0.0021484374999999993,5,5
AAA,10,23,4.680859375,0.00859375,-0.23009966336053292,4.712890625,0.040625,-0.014213119326459567,-0.03203125,5,5
AAA,10,24,4.6748046875,0.0025390625,-0.3449732934515543,4.71875,0.046484375,-0.01098681645218352,-0.0439453125,5,5
AAA,10,25,4.691796875,0.01953125,0.05886593038766952,4.6791015625,0.0068359375,-0.0026294225191515097,0.0126953125,5,5
AAA,10,26,4.68203125,0.009765625,-0.011785764177068527,4.6841796875,0.0119140625,-0.005287546998096678,-0.0021484374999999993,5,5
AAA,10,27,4.6880859375,0.0158203125,0.14423023509980032,4.6783203125,0.0060546875,-0.0038877903483731067,0.009765625,5,5
AAA,10,28,4.68515625,0.012890625,0.02534304903870121,4.693359375,0.02109375,-0.005487032727401738,-0.008203125000000002,5,5
AAA,10,29,4.6935546875,0.0212890625,0.02971885537102928,4.7009765625,0.0287109375,-0.009429466106337155,-0.007421874999999998,5,5
AAA,10,30,4.6986328125,0.0263671875,0.21779472388168036,4.6890625,0.016796875,-0.004608744920693202,0.0095703125,5,5
AAA,10,31,4.6884765625,0.0162109375,-0.18670674018500105,4.6888671875,0.0166015625,-0.003994405745199136,-0.0003906249999999986,5,5
AAA,11,0,4.680859375,0.00859375,-0.1716321261973436,4.678515625,0.00625,-0.002786022747001243,0.0023437500000000003,5,5
AAA,11,1,4.67890625,0.006640625,-0.14224354180875923,4.6779296875,0.0056640625,-0.0024706653699932057,0.0009765625,5,5
AAA,11,2,4.6828125,0.010546875,-0.36899260160129727,4.6958984375,0.0236328125,-0.010353232171942513,-0.013085937499999999,5,5
AAA,11,3,4.6837890625,0.0115234375,-0.1565855198463894,4.6908203125,0.0185546875,-0.00526486445793162,-0.007031249999999999,5,5
AAA,11,4,4.67265625,0.000390625,-0.13785613524743962,4.68125,0.008984375,-0.0036768224557190707,-0.008593749999999999,5,5
AAA,11,5,4.6818359375,0.0095703125,-0.12965392421914163,4.6798828125,0.0076171875,-0.002867859927400239,0.001953125000000001,5,5
AAA,11,6,4.6955078125,0.0232421875,0.01959214307040394,4.6796875,0.007421875,-0.004422280848492226,0.015820312500000003,5,5
AAA,11,7,4.673046875,0.00078125,-0.34586321042842777,4.678515625,0.00625,-0.0029660184910225377,-0.0054687500000000005,5,5
AAA,11,8,4.664453125,-0.0078125,-0.20069669852278552,4.6822265625,0.0099609375,-0.002413335942034407,-0.0177734375,5,5
AAA,11,9,4.6810546875,0.0087890625,-0.1611415885328929,4.685546875,0.01328125,-0.00603690631319681,-0.0044921875,5,5
AAA,11,10,4.690234375,0.01796875,-0.13579549905636862,4.68671875,0.014453125,-0.005920996619605504,0.003515624999999998,5,5
AAA,11,11,4.70078125,0.028515625,-0.11919257201865899,4.68125,0.008984375,-0.003335548966272999,0.01953125,5,5
AAA,11,12,4.6734375,0.001171875,-0.2164317996926693,4.6884765625,0.0162109375,-0.0066749880002956105,-0.015039062500000002,5,5
AAA,11,13,4.695703125,0.0234375,0.018502105023844157,4.669921875,-0.00234375,-0.0004899776862437782,0.02578125,5,5
AAA,11,14,4.7,0.027734375,-0.1449052396878484,4.683984375,0.01171875,-0.003912954823893691,0.016015625,5,5
AAA,11,15,4.6896484375,0.0173828125,-0.1283903073033508,4.6828125,0.010546875,-0.0033968878343138497,0.0068359375,5,5
