ABBR,layer,patched_logit_difference,indirect_effect,normalized_restoration,count
PMI,29,2.166796875,-0.0078125,-0.08584892524813081,5
PMI,30,2.171484375,-0.003125,-0.06584976592424457,5
PMI,31,2.171875,-0.002734375,-0.05904606905103429,5
PND,0,6.84296875,-0.06875,-1.3103952164210582,5
PND,1,6.85625,-0.05546875,-0.3927153999030053,5
PND,2,6.86640625,-0.0453125,-0.1484976731699948,5
PND,3,6.98515625,0.0734375,-0.8677792332719931,5
PND,4,7.00078125,0.0890625,-0.4129849757328327,5
PND,5,7.02890625,0.1171875,-0.7006257782311035,5
PND,6,6.93984375,0.028125,-0.07081997106223029,5
PND,7,6.9171875,0.00546875,-0.039163430750415555,5
PND,8,6.8890625,-0.02265625,0.4488202828783202,5
PND,9,6.88125,-0.03046875,0.21175647373236792,5
PND,10,6.959375,0.04765625,-0.1228712357873952,5
PND,11,6.9390625,0.02734375,-0.0957157047572932,5
PND,12,6.95703125,0.0453125,-0.16335330631984607,5
PND,13,6.91875,0.00703125,-0.0788400938263663,5
PND,14,6.92109375,0.009375,0.2634702510753956,5
PND,15,6.9515625,0.03984375,-0.30445239370588356,5
PND,16,6.91640625,0.0046875,-0.07046313330066008,5
PND,17,6.9703125,0.05859375,-0.4016267915425897,5
PND,18,6.92734375,0.015625,-0.08329719249973296,5
PND,19,6.9421875,0.03046875,-0.12201706847423946,5
PND,20,6.93515625,0.0234375,-0.2078108170915398,5
PND,21,6.93359375,0.021875,-0.1050879101865052,5
PND,22,6.9390625,0.02734375,-0.13832660357110743,5
PND,23,6.9171875,0.00546875,-0.04278942545118865,5
PND,24,6.91796875,0.00625,0.17636129232211176,5
PND,25,6.89921875,-0.0125,0.22422706430559308,5
PND,26,6.91796875,0.00625,-0.06881413865410026,5
PND,27,6.925,0.01328125,-0.07613121182483197,5
PND,28,6.925,0.01328125,-0.08205236537599012,5
PND,29,6.95234375,0.040625,-0.17400674445667313,5
PND,30,6.93203125,0.0203125,-0.08936943854672183,5
PND,31,6.92578125,0.0140625,-0.08286537350607141,5
PPI,0,4.68828125,-0.066796875,-0.2384052704156156,5
PPI,1,4.68359375,-0.071484375,-0.554614608881014,5
PPI,2,4.701171875,-0.05390625,-0.23003635104725637,5
PPI,3,4.740625,-0.014453125,-0.3268166674122294,5
PPI,4,4.721875,-0.033203125,-0.17301993764502005,5
PPI,5,4.710546875,-0.04453125,-0.2100552850999605,5
PPI,6,4.74296875,-0.012109375,-0.07208081057584029,5
PPI,7,4.753515625,-0.0015625,0.0,5
PPI,8,4.74765625,-0.007421875,-0.0015972580146376592,5
PPI,9,4.74453125,-0.010546875,-0.3001134195463218,5
PPI,10,4.732421875,-0.02265625,-0.0719823476669396,5
PPI,11,4.7546875,-0.000390625,0.026323020579477312,5
PPI,12,4.736328125,-0.01875,-0.11198024712488305,5
PPI,13,4.74140625,-0.013671875,-0.08688695777326982,5
PPI,14,4.76640625,0.011328125,0.07687403360478301,5
PPI,15,4.748046875,-0.00703125,-0.07,5
PPI,16,4.750390625,-0.0046875,-0.011380270075249976,5
PPI,17,4.75,-0.005078125,-0.006422533759406246,5
PPI,18,4.739453125,-0.015625,-0.08173207197079468,5
PPI,19,4.75546875,0.000390625,0.13802082259560872,5
PPI,20,4.75703125,0.001953125,-0.024361921451396762,5
PPI,21,4.747265625,-0.0078125,0.1151365838573343,5
PPI,22,4.742578125,-0.0125,-0.10935779816513762,5
PPI,23,4.757421875,0.00234375,0.07260952479125862,5
PPI,24,4.7421875,-0.012890625,0.011279249561900828,5
PPI,25,4.760546875,0.00546875,-0.012115761261725594,5
PPI,26,4.73984375,-0.015234375,0.0788073394495413,5
PPI,27,4.757421875,0.00234375,-0.16321616328213587,5
PPI,28,4.759765625,0.0046875,-0.2645876713740851,5
PPI,29,4.751953125,-0.003125,-9.328935161323493e-05,5
PPI,30,4.746875,-0.008203125,-0.0728992245498908,5
PPI,31,4.750390625,-0.0046875,-0.00904601354071648,5
PRN,0,1.865625,-0.70859375,-4.471708521027905,5
PRN,1,2.59296875,0.01875,0.009782645568143723,5
PRN,2,2.57890625,0.0046875,-0.23322773008591513,5
PRN,3,2.5515625,-0.02265625,-0.4921003662398487,5
PRN,4,2.54765625,-0.0265625,-0.14777113196311223,5
PRN,5,2.5453125,-0.02890625,-0.1724099903905324,5
PRN,6,2.56328125,-0.0109375,0.047684883906900115,5
PRN,7,2.58671875,0.0125,0.020845631041639445,5
PRN,8,2.58828125,0.0140625,-0.11250258983985284,5
PRN,9,2.55703125,-0.0171875,-0.09153246753246753,5
PRN,10,2.5734375,-0.00078125,-0.11996798383125577,5
PRN,11,2.58671875,0.0125,0.19297515664758436,5
PRN,12,2.59765625,0.0234375,0.13760333715970893,5
PRN,13,2.60625,0.03203125,-0.09370407418977848,5
PRN,14,2.575,0.00078125,0.07748595688209606,5
PRN,15,2.5796875,0.00546875,-0.10358589627972718,5
PRN,16,2.58125,0.00703125,0.008054901449345762,5
PRN,17,2.559375,-0.01484375,-0.06109861583282794,5
PRN,18,2.59765625,0.0234375,0.12369168892549645,5
PRN,19,2.584375,0.01015625,0.042253035832506405,5
PRN,20,2.590625,0.01640625,0.07801821224612449,5
PRN,21,2.58125,0.00703125,-0.12131076331455877,5
PRN,22,2.58984375,0.015625,0.0031510129966764388,5
PRN,23,2.58125,0.00703125,-0.054329561024682595,5
PRN,24,2.58125,0.00703125,-0.014889821310350732,5
PRN,25,2.58828125,0.0140625,-0.002947130947535148,5
PRN,26,2.5703125,-0.00390625,-0.022970356755449166,5
PRN,27,2.57578125,0.0015625,-0.05153276101507481,5
PRN,28,2.58515625,0.0109375,-0.03258391442707309,5
PRN,29,2.5828125,0.00859375,0.02683998346993017,5
PRN,30,2.58125,0.00703125,-0.0330038788916184,5
PRN,31,2.58203125,0.0078125,-0.03403845988161854,5
PSA,0,3.44140625,-0.00234375,-1.2296999759642686,5
PSA,1,3.471875,0.028125,0.23491097534884825,5
PSA,2,3.50078125,0.05703125,-0.03650288032582945,5
PSA,3,3.44609375,0.00234375,-0.4349196916030776,5
PSA,4,3.453125,0.009375,0.07626933753826567,5
PSA,5,3.4375,-0.00625,-0.2083776409589993,5
PSA,6,3.41328125,-0.03046875,-0.6693512729693109,5
PSA,7,3.4453125,0.0015625,-0.2419389175468763,5
PSA,8,3.43203125,-0.01171875,-0.5475667123609692,5
PSA,9,3.4359375,-0.0078125,0.06055128987356149,5
PSA,10,3.4234375,-0.0203125,-0.4899422350060617,5
PSA,11,3.44921875,0.00546875,-0.239406977757704,5
PSA,12,3.46796875,0.02421875,0.23144428332580563,5
PSA,13,3.40859375,-0.03515625,-0.6578635140239248,5
PSA,14,3.44921875,0.00546875,0.3481842457666738,5
PSA,15,3.4109375,-0.0328125,-0.3313016537111433,5
PSA,16,3.41484375,-0.02890625,-0.4524290615763742,5
PSA,17,3.425,-0.01875,-0.4294144526060279,5
PSA,18,3.4421875,-0.0015625,0.027140038509995967,5
PSA,19,3.440625,-0.003125,-0.1260000581083615,5
PSA,20,3.4484375,0.0046875,0.05903968008705689,5
PSA,21,3.43671875,-0.00703125,-0.2524422680221763,5
PSA,22,3.415625,-0.028125,-0.5210994102001305,5
PSA,23,3.4390625,-0.0046875,-0.3890375934686202,5
PSA,24,3.4421875,-0.0015625,-0.3774433905700694,5
PSA,25,3.40859375,-0.03515625,-0.6060358739893767,5
PSA,26,3.4265625,-0.0171875,-0.25837539586321295,5
PSA,27,3.440625,-0.003125,-0.06698679091290877,5
PSA,28,3.434375,-0.009375,-0.03711618766887742,5
PSA,29,3.43828125,-0.00546875,0.1263558397582692,5
PSA,30,3.45,0.00625,0.15225579300745107,5
PSA,31,3.44140625,-0.00234375,-0.09267174322443299,5
PTH,0,4.485546875,0.071875,0.186318094962867,5
PTH,1,4.392578125,-0.02109375,-0.024688155560197534,5
PTH,2,4.443359375,0.0296875,0.2031219984322461,5
PTH,3,4.42734375,0.013671875,0.12534250247237977,5
PTH,4,4.436328125,0.02265625,0.17725568277133297,5
PTH,5,4.398046875,-0.015625,-0.02051154085108799,5
PTH,6,4.4171875,0.003515625,-0.01344315501011501,5
PTH,7,4.420703125,0.00703125,0.09293797133303432,5
PTH,8,4.42734375,0.013671875,0.03014793480471247,5
PTH,9,4.405078125,-0.00859375,-0.0777910073061879,5
PTH,10,4.41875,0.005078125,-0.05865677811989346,5
PTH,11,4.426953125,0.01328125,-0.00876764087740669,5
PTH,12,4.431640625,0.01796875,0.06730637824242987,5
PTH,13,4.41015625,-0.003515625,-0.023065375083363118,5
PTH,14,4.436328125,0.02265625,0.03797145456853075,5
PTH,15,4.43828125,0.024609375,0.04462118422783633,5
PTH,16,4.419921875,0.00625,0.031186795386725964,5
PTH,17,4.4140625,0.000390625,-0.030034110725966085,5
PTH,18,4.434765625,0.02109375,-0.004823365546255875,5
PTH,19,4.429296875,0.015625,-0.006789072182420075,5
PTH,20,4.42109375,0.007421875,-0.049126201571328874,5
PTH,21,4.4234375,0.009765625,-0.030040799968827414,5
PTH,22,4.423828125,0.01015625,-0.029023351844676137,5
PTH,23,4.42109375,0.007421875,-0.04997573279705708,5
PTH,24,4.415625,0.001953125,-0.07980466124452076,5
PTH,25,4.428125,0.014453125,-0.014463989638255108,5
PTH,26,4.42109375,0.007421875,-0.04910673403476148,5
PTH,27,4.429296875,0.015625,-0.008591059524763101,5
PTH,28,4.4140625,0.000390625,-0.08423408730164963,5
PTH,29,4.41796875,0.004296875,-0.06968284507619296,5
PTH,30,4.411328125,-0.00234375,-0.10919036901600146,5
PTH,31,4.411328125,-0.00234375,-0.10919036901600146,5
PTSD,0,-0.02578125,0.049609375,0.09625909545853159,5
PTSD,1,-0.090625,-0.015234375,-0.02927110864379302,5
PTSD,2,-0.090625,-0.015234375,-0.02927110864379302,5
PTSD,3,-0.08046875,-0.005078125,-0.010115333711476649,5
PTSD,4,-0.076171875,-0.00078125,0.0019890338438268095,5
PTSD,5,-0.07578125,-0.000390625,0.0033217878937819552,5
PTSD,6,-0.084375,-0.008984375,-0.015549708283866388,5
PTSD,7,-0.09140625,-0.016015625,-0.030963098844249203,5
PTSD,8,-0.070703125,0.0046875,0.01392870791647055,5
PTSD,9,-0.080078125,-0.0046875,-0.00805686631829208,5
PTSD,10,-0.074609375,0.00078125,0.0016260162601626018,5
PTSD,11,-0.075390625,0.0,0.003965033811644402,5
PTSD,12,-0.08046875,-0.005078125,-0.010077519379844961,5
PTSD,13,-0.090625,-0.015234375,-0.02927110864379302,5
PTSD,14,-0.075,0.000390625,0.005478036175710595,5
PTSD,15,-0.080078125,-0.0046875,-0.009302325581395349,5
PTSD,16,-0.076171875,-0.00078125,0.00248062015503876,5
PTSD,17,-0.075,0.000390625,0.005544010116004178,5
PTSD,18,-0.080859375,-0.00546875,-0.010786739238000989,5
PTSD,19,-0.075390625,0.0,0.00045377197958026136,5
PTSD,20,-0.080859375,-0.00546875,-0.010786739238000989,5
PTSD,21,-0.079296875,-0.00390625,-0.007676309321232746,5
PTSD,22,-0.08125,-0.005859375,-0.011561933036450601,5
PTSD,23,-0.075,0.000390625,0.0012667801096615625,5
PTSD,24,-0.08046875,-0.005078125,-0.010077519379844961,5
PTSD,25,-0.08046875,-0.005078125,-0.010077519379844961,5
PTSD,26,-0.08046875,-0.005078125,-0.010077519379844961,5
PTSD,27,-0.08046875,-0.005078125,-0.009973731107919688,5
PTSD,28,-0.080859375,-0.00546875,-0.010786739238000989,5
PTSD,29,-0.07109375,0.004296875,0.00908469203445127,5
PTSD,30,-0.08046875,-0.005078125,-0.010077519379844961,5
PTSD,31,-0.080859375,-0.00546875,-0.010786739238000989,5
PVC,0,2.802734375,-0.058984375,-5.679109794353433,5
PVC,1,2.91484375,0.053125,1.6021094457999303,5
PVC,2,2.882421875,0.020703125,0.3871648658069013,5
PVC,3,2.88359375,0.021875,0.059242244684559256,5
PVC,4,2.846875,-0.01484375,1.1490630881840365,5
PVC,5,2.861328125,-0.000390625,-0.16515859184384798,5
PVC,6,2.8453125,-0.01640625,0.3873970024398744,5
PVC,7,2.837890625,-0.023828125,-0.7236465667479959,5
PVC,8,2.841796875,-0.019921875,-0.6889104217497385,5
PVC,9,2.863671875,0.001953125,-0.049360752875566447,5
PVC,10,2.858984375,-0.002734375,-0.6174569536423841,5
PVC,11,2.8640625,0.00234375,0.3772973161380273,5
PVC,12,2.864453125,0.002734375,-0.4422105263157895,5
PVC,13,2.8640625,0.00234375,-0.619458347856396,5
PVC,14,2.8578125,-0.00390625,-0.38277239456256534,5
PVC,15,2.851171875,-0.010546875,-0.3331655629139073,5
PVC,16,2.875,0.01328125,1.636823980481004,5
PVC,17,2.846484375,-0.015234375,-0.1409550365981178,5
PVC,18,2.853125,-0.00859375,-0.47544719414430114,5
PVC,19,2.85546875,-0.00625,-0.49166678285116766,5
PVC,20,2.870703125,0.008984375,-0.39003555245730215,5
PVC,21,2.8609375,-0.00078125,-0.4434039735099338,5
PVC,22,2.855859375,-0.005859375,-0.8013509933774834,5
PVC,23,2.852734375,-0.008984375,0.053535029627047745,5
PVC,24,2.86328125,0.0015625,-0.28675496688741725,5
PVC,25,2.861328125,-0.000390625,-0.05,5
PVC,26,2.849609375,-0.012109375,-0.7144649703729523,5
PVC,27,2.86171875,0.0,-0.48675496688741726,5
PVC,28,2.86171875,0.0,0.39745555942837224,5
PVC,29,2.86015625,-0.0015625,-0.10800000000000001,5
PVC,30,2.8609375,-0.00078125,-0.1,5
PVC,31,2.864453125,0.002734375,-0.03940397350993381,5
RAP,0,4.530078125,0.084375,1.4115501218188116,5
RAP,1,4.473046875,0.02734375,-0.17026502109143235,5
RAP,2,4.426953125,-0.01875,-1.2334357941600693,5
RAP,3,4.45234375,0.006640625,-0.9295376883951219,5
RAP,4,4.504296875,0.05859375,0.9273470619715745,5
RAP,5,4.426953125,-0.01875,-0.17188232648480145,5
RAP,6,4.498046875,0.05234375,1.0265502593693812,5
RAP,7,4.48046875,0.034765625,2.103669066895885,5
RAP,8,4.48125,0.035546875,1.2552356145295627,5
RAP,9,4.491015625,0.0453125,0.6044563830247844,5
RAP,10,4.48359375,0.037890625,0.36863300145636135,5
RAP,11,4.475390625,0.0296875,1.2793470383188978,5
RAP,12,4.444921875,-0.00078125,0.5695052306003314,5
RAP,13,4.470703125,0.025,0.6564571285074761,5
RAP,14,4.47734375,0.031640625,0.37029773874578076,5
RAP,15,4.50234375,0.056640625,1.037445312593643,5
RAP,16,4.481640625,0.0359375,1.00185031295389,5
RAP,17,4.48515625,0.039453125,0.7122890807371227,5
RAP,18,4.476171875,0.03046875,0.5841133349143182,5
RAP,19,4.4765625,0.030859375,0.6565809000289421,5
RAP,20,4.474609375,0.02890625,0.6164404848885269,5
RAP,21,4.466796875,0.02109375,0.3150307990026586,5
RAP,22,4.482421875,0.03671875,0.669401412849455,5
RAP,23,4.470703125,0.025,0.6483605256320971,5
RAP,24,4.46953125,0.023828125,0.6507794728298203,5
RAP,25,4.474609375,0.02890625,0.6585852682097809,5
RAP,26,4.481640625,0.0359375,0.6313061747542168,5
RAP,27,4.466015625,0.0203125,0.34753634980792125,5
RAP,28,4.468359375,0.02265625,0.5709795732511448,5
RAP,29,4.47890625,0.033203125,0.6299234071949786,5
RAP,30,4.469140625,0.0234375,0.6090748113463829,5
RAP,31,4.462890625,0.0171875,0.30431290658447796,5
RBC,0,1.55703125,0.0359375,-0.2758223684210527,5
RBC,1,1.4875,-0.03359375,-0.9455592105263158,5
RBC,2,1.5234375,0.00234375,0.1337171052631579,5
RBC,3,1.53203125,0.0109375,0.3392543859649123,5
RBC,4,1.528125,0.00703125,0.5230811403508773,5
RBC,5,1.525,0.00390625,-0.04270833333333335,5
RBC,6,1.52109375,0.0,-0.1542763157894737,5
RBC,7,1.50546875,-0.015625,-0.1287280701754386,5
RBC,8,1.50234375,-0.01875,-0.3497807017543859,5
RBC,9,1.5234375,0.00234375,-0.0013157894736842146,5
RBC,10,1.51796875,-0.003125,0.20844298245614035,5
RBC,11,1.51640625,-0.0046875,-0.19572368421052633,5
RBC,12,1.521875,0.00078125,-0.14780701754385964,5
RBC,13,1.5125,-0.00859375,-0.22149122807017543,5
RBC,14,1.51875,-0.00234375,0.08552631578947369,5
RBC,15,1.51171875,-0.009375,-0.04364035087719298,5
RBC,16,1.50703125,-0.0140625,-0.3894736842105263,5
RBC,17,1.5203125,-0.00078125,-0.12099780701754383,5
RBC,18,1.5140625,-0.00703125,-0.02582236842105263,5
RBC,19,1.5171875,-0.00390625,-0.25301535087719296,5
RBC,20,1.5109375,-0.01015625,-0.19051535087719298,5
RBC,21,1.50078125,-0.0203125,-0.8745065789473684,5
RBC,22,1.5109375,-0.01015625,-0.14232456140350877,5
RBC,23,1.503125,-0.01796875,-0.25811403508771935,5
RBC,24,1.5109375,-0.01015625,-0.209265350877193,5
RBC,25,1.50859375,-0.0125,-0.31551535087719296,5
RBC,26,1.50546875,-0.015625,-0.5334978070175438,5
RBC,27,1.5125,-0.00859375,-0.240734649122807,5
RBC,28,1.50703125,-0.0140625,-0.29912280701754385,5
RBC,29,1.50390625,-0.0171875,-0.4366228070175438,5
RBC,30,1.50859375,-0.0125,-0.4824561403508772,5
RBC,31,1.51015625,-0.0109375,-0.21030701754385964,5
RCA,0,1.49453125,0.17109375,0.4471798401526145,5
RCA,1,1.2859375,-0.0375,-0.0576335774073667,5
RCA,2,1.315625,-0.0078125,-0.4451162584898564,5
RCA,3,1.39921875,0.07578125,-0.21559866479778664,5
RCA,4,1.32734375,0.00390625,-0.7552064115190402,5
RCA,5,1.3890625,0.065625,-0.2644098666378031,5
RCA,6,1.29140625,-0.03203125,-0.10073479429786932,5
RCA,7,1.3203125,-0.003125,-0.05579084489719297,5
RCA,8,1.3171875,-0.00625,-0.04593611680807026,5
RCA,9,1.309375,-0.0140625,0.15417831157244616,5
RCA,10,1.3234375,0.0,-0.0022423494091627257,5
RCA,11,1.33046875,0.00703125,0.21764182846713878,5
RCA,12,1.30859375,-0.01484375,0.06927882426904287,5
RCA,13,1.34140625,0.01796875,0.09621783974375403,5
RCA,14,1.29296875,-0.03046875,0.046612748769780686,5
RCA,15,1.30078125,-0.02265625,-0.18038095250612013,5
RCA,16,1.284375,-0.0390625,0.10414624828211139,5
RCA,17,1.2984375,-0.025,0.07437701416464262,5
RCA,18,1.30078125,-0.02265625,-0.007697693035855846,5
RCA,19,1.31015625,-0.01328125,0.04904664868443816,5
RCA,20,1.3203125,-0.003125,0.10059006279886348,5
RCA,21,1.31171875,-0.01171875,0.17278979602252478,5
RCA,22,1.31875,-0.0046875,0.01591684128353671,5
RCA,23,1.30234375,-0.02109375,0.02050399618463587,5
RCA,24,1.3171875,-0.00625,0.06843494312548379,5
RCA,25,1.3015625,-0.021875,0.10826376117212363,5
RCA,26,1.32578125,0.00234375,0.11096940032775807,5
RCA,27,1.31015625,-0.01328125,0.06657662096885052,5
RCA,28,1.31640625,-0.00703125,0.09180076281623366,5
RCA,29,1.31328125,-0.01015625,0.07842306877152552,5
RCA,30,1.32421875,0.00078125,0.10071299007134782,5
RCA,31,1.3171875,-0.00625,0.08007724228604297,5
ROS,0,5.373828125,0.127734375,0.18192269015106768,5
ROS,1,5.309375,0.06328125,0.4453206288100523,5
ROS,2,5.137890625,-0.108203125,-0.04233624996680614,5
ROS,3,5.205078125,-0.041015625,0.34786871606985564,5
ROS,4,5.176953125,-0.069140625,-0.34465919573363346,5
ROS,5,5.25234375,0.00625,-0.04169186238396376,5
ROS,6,5.183203125,-0.062890625,-0.4049428278766052,5
ROS,7,5.288671875,0.042578125,0.1533894605124352,5
ROS,8,5.26875,0.02265625,0.27117755062870447,5
ROS,9,5.22421875,-0.021875,-0.08379303448849318,5
ROS,10,5.25546875,0.009375,-0.00012898312173168503,5
ROS,11,5.25546875,0.009375,0.13298011183074138,5
ROS,12,5.251953125,0.005859375,0.2901775356081643,5
ROS,13,5.28515625,0.0390625,0.2626569364495811,5
ROS,14,5.25625,0.01015625,-0.023159919744177127,5
ROS,15,5.276171875,0.030078125,0.09700472357540943,5
ROS,16,5.2359375,-0.01015625,0.006961573100662944,5
ROS,17,5.292578125,0.046484375,0.3746981704469385,5
ROS,18,5.24375,-0.00234375,-0.04737095177217254,5
ROS,19,5.231640625,-0.014453125,-0.06052510270614769,5
ROS,20,5.2828125,0.03671875,0.08823845051183131,5
ROS,21,5.253515625,0.007421875,-0.03964554703525807,5
ROS,22,5.2375,-0.00859375,-0.015684212263917353,5
ROS,23,5.22265625,-0.0234375,-0.06646936614653218,5
ROS,24,5.27421875,0.028125,0.046178564387006626,5
ROS,25,5.236328125,-0.009765625,-0.0641551943232406,5
ROS,26,5.246484375,0.000390625,-0.05237292622987209,5
ROS,27,5.2515625,0.00546875,0.10594666518887792,5
ROS,28,5.251953125,0.005859375,0.1189661990169287,5
ROS,29,5.271875,0.02578125,0.08697040164104272,5
ROS,30,5.265625,0.01953125,0.14396700515342944,5
ROS,31,5.2640625,0.01796875,-0.01581560354222274,5
RSV,0,1.5056640625,0.0783203125,-0.2608839759208295,5
RSV,1,1.4392578125,0.0119140625,0.06989859930685331,5
RSV,2,1.4501953125,0.0228515625,0.1086716724268573,5
RSV,3,1.4498046875,0.0224609375,0.07348686943148464,5
RSV,4,1.4234375,-0.00390625,-0.026862086815534935,5
RSV,5,1.45390625,0.0265625,-0.019661456849245938,5
RSV,6,1.4248046875,-0.0025390625,-0.03527531010297863,5
RSV,7,1.443359375,0.016015625,0.07839849731467408,5
RSV,8,1.4181640625,-0.0091796875,-0.07443400484939085,5
RSV,9,1.435546875,0.008203125,-0.009520275910416454,5
RSV,10,1.44296875,0.015625,-0.03165729442623597,5
RSV,11,1.4361328125,0.0087890625,-0.016650693197200316,5
RSV,12,1.4484375,0.02109375,-0.00912511571399698,5
RSV,13,1.436328125,0.008984375,0.04551168975984708,5
RSV,14,1.4361328125,0.0087890625,-0.06711668780094074,5
RSV,15,1.4275390625,0.0001953125,0.002382222169754622,5
RSV,16,1.429296875,0.001953125,0.025244086382220133,5
RSV,17,1.431640625,0.004296875,0.03086308947667904,5
RSV,18,1.4333984375,0.0060546875,0.03262329698126899,5
RSV,19,1.434375,0.00703125,-0.018144152804413616,5
RSV,20,1.428515625,0.001171875,0.014909790887827951,5
RSV,21,1.415234375,-0.012109375,-0.03884680732283012,5
RSV,22,1.4259765625,-0.0013671875,-0.040928820084918084,5
RSV,23,1.437890625,0.010546875,0.03163985772681425,5
RSV,24,1.4322265625,0.0048828125,0.0006964818907166187,5
RSV,25,1.4140625,-0.01328125,-0.0746669701042892,5
RSV,26,1.432421875,0.005078125,0.005104274072672508,5
RSV,27,1.4236328125,-0.0037109375,-0.10550992149571721,5
RSV,28,1.4359375,0.00859375,-0.01692040432155618,5
RSV,29,1.4287109375,0.0013671875,-0.05803607796087877,5
RSV,30,1.422265625,-0.005078125,-0.02526529203739672,5
RSV,31,1.432421875,0.005078125,-0.09428980745414155,5
SAB,0,-0.23125,0.615625,0.4657726738935913,5
SAB,1,-0.8890625,-0.0421875,-0.08052450700288172,5
SAB,2,-0.8296875,0.0171875,-0.04115892519708236,5
SAB,3,-0.9078125,-0.0609375,-0.21269914808892104,5
SAB,4,-0.8390625,0.0078125,-0.010484837024217186,5
SAB,5,-0.84375,0.003125,-0.023072429570372078,5
SAB,6,-0.853125,-0.00625,-0.10260922947061475,5
SAB,7,-0.8640625,-0.0171875,-0.032365879159352726,5
SAB,8,-0.8625,-0.015625,-0.07946664090516065,5
SAB,9,-0.8890625,-0.0421875,-0.15938579362567162,5
SAB,10,-0.85625,-0.009375,-0.01663375223186452,5
SAB,11,-0.846875,0.0,-0.02916717710076175,5
SAB,12,-0.8625,-0.015625,-0.09981518860025954,5
SAB,13,-0.865625,-0.01875,-0.05747737303893961,5
SAB,14,-0.8734375,-0.0265625,-0.07023707436990509,5
SAB,15,-0.834375,0.0125,-0.012788285640289896,5
SAB,16,-0.8359375,0.0109375,-0.011886646632984867,5
SAB,17,-0.821875,0.025,0.023082131243910765,5
SAB,18,-0.86875,-0.021875,-0.07685423235508124,5
SAB,19,-0.85625,-0.009375,-0.012718277377423875,5
SAB,20,-0.8515625,-0.0046875,-0.0050497210768857635,5
SAB,21,-0.8265625,0.0203125,0.01717219511326156,5
SAB,22,-0.8265625,0.0203125,0.12826240012277823,5
SAB,23,-0.840625,0.00625,0.010914999362813814,5
SAB,24,-0.8453125,0.0015625,-0.009063980344519034,5
SAB,25,-0.840625,0.00625,-0.016796214154851313,5
SAB,26,-0.8390625,0.0078125,0.006512056521840413,5
SAB,27,-0.8515625,-0.0046875,-0.015945604854125474,5
SAB,28,-0.846875,0.0,-0.006862508924032335,5
SAB,29,-0.8453125,0.0015625,-0.027322529944325,5
SAB,30,-0.8453125,0.0015625,-0.009392124378743465,5
SAB,31,-0.8421875,0.0046875,-0.006330437904493324,5
SBP,0,2.36875,0.037890625,1.8912778478352255,5
SBP,1,2.301953125,-0.02890625,-0.27537480734202047,5
SBP,2,2.2984375,-0.032421875,-0.8213995476290558,5
SBP,3,2.26328125,-0.067578125,-0.42192898176504723,5
SBP,4,2.3140625,-0.016796875,0.005515522728637345,5
SBP,5,2.301953125,-0.02890625,-0.7015852999459555,5
SBP,6,2.31640625,-0.014453125,0.5804489681538862,5
SBP,7,2.328515625,-0.00234375,-0.5546558177705718,5
SBP,8,2.308984375,-0.021875,-0.541400948777998,5
SBP,9,2.288671875,-0.0421875,-0.20570868111851723,5
SBP,10,2.296875,-0.033984375,-0.5371464600972798,5
SBP,11,2.312890625,-0.01796875,-0.22639564442843133,5
SBP,12,2.310546875,-0.0203125,-0.05415440661342301,5
SBP,13,2.30703125,-0.023828125,-0.2804669829259993,5
SBP,14,2.319921875,-0.0109375,-0.43832542685001696,5
SBP,15,2.333984375,0.003125,-0.56884445245101,5
SBP,16,2.333984375,0.003125,-1.2457995556356214,5
SBP,17,2.3234375,-0.007421875,-0.9825146620228589,5
SBP,18,2.328515625,-0.00234375,-0.5709741988430512,5
SBP,19,2.31953125,-0.011328125,-1.1427030164735084,5
SBP,20,2.302734375,-0.028125,-0.24876498728957747,5
SBP,21,2.31171875,-0.019140625,-0.5263225845193058,5
SBP,22,2.3140625,-0.016796875,-0.6643267479333054,5
SBP,23,2.3140625,-0.016796875,-0.5860535639224164,5
SBP,24,2.315625,-0.015234375,-0.6222632558698133,5
SBP,25,2.323828125,-0.00703125,-1.2516283352348925,5
SBP,26,2.308203125,-0.02265625,0.07149762805500508,5
SBP,27,2.31875,-0.012109375,-0.6751386136632038,5
SBP,28,2.31640625,-0.014453125,-0.8717558397886267,5
SBP,29,2.3140625,-0.016796875,-0.838136271742829,5
SBP,30,2.311328125,-0.01953125,-0.6741618126864029,5
SBP,31,2.31796875,-0.012890625,-0.7238505574571149,5
SLE,0,2.9296875,0.0203125,0.07434572346068696,5
SLE,1,2.921875,0.0125,0.03304304304304304,5
SLE,2,2.88125,-0.028125,-0.19226065481539933,5
SLE,3,2.902734375,-0.006640625,-0.0302563512417527,5
SLE,4,2.9390625,0.0296875,0.2045423982376537,5
SLE,5,2.862890625,-0.046484375,-0.3007807807807808,5
SLE,6,2.898828125,-0.010546875,-0.056368512673257196,5
SLE,7,2.92421875,0.01484375,0.0728272798345791,5
SLE,8,2.91015625,0.00078125,-0.0068163921220490585,5
SLE,9,2.909375,0.0,-0.01898140384910458,5
SLE,10,2.91953125,0.01015625,0.032990837552881354,5
SLE,11,2.90078125,-0.00859375,-0.06540310383376077,5
SLE,12,2.906640625,-0.002734375,-0.04848563892359513,5
SLE,13,2.905078125,-0.004296875,-0.05608824152619772,5
SLE,14,2.8921875,-0.0171875,-0.10424534023074168,5
SLE,15,2.90625,-0.003125,-0.037761790074746275,5
