source_layer,source_head,observation_layer,T_AC,T_CA,T_residual,delta_norm_AC,delta_norm_CA,direction_norm_AC,direction_norm_CA,dot_product_AC,dot_product_CA,pair_count
4,27,25,0.013698585813654063,0.011497367680090066,0.012597976746872065,0.3521464694291353,0.29968212340027095,15.113948479294777,15.113948479294777,-0.039968641626182945,0.08683297869283706,80
4,27,26,0.01377203834736065,0.011468952263015808,0.012620495305188228,0.3878812720999122,0.33199721239507196,16.281091938354074,16.281091938354074,-0.07035965719260276,0.10744335838826373,80
4,27,27,0.013470384409461644,0.012033166993069245,0.012751775701265445,0.42892473079264165,0.3683900345116854,17.51771710291505,17.51771710291505,-0.057857539504766464,0.17471779696643353,80
4,27,28,0.01361720515121192,0.01181718480543168,0.0127171949783218,0.4720751877874136,0.4096727292984724,18.929197051003577,18.929197051003577,-0.10242653843015433,0.2105592590989545,80
4,27,29,0.01310080162762688,0.012380242647714113,0.012740522137670497,0.5254128683358431,0.4593789059668779,20.682451469451188,20.682451469451188,-0.145487930229865,0.26389247504994273,80
4,27,30,0.013218757095273759,0.012174167950547599,0.012696462522910679,0.5940490230917931,0.5221937876194715,23.067972473055125,23.067972473055125,-0.2611676224856637,0.31249709958210586,80
4,27,31,0.01283555202912794,0.012539685297616643,0.012687618663372292,0.6966316867619753,0.6088360033929348,26.091784757748247,26.091784757748247,-0.2512630534358323,0.3596728653181344,80
4,27,32,0.013240646394979193,0.012460078507405114,0.012850362451192154,1.030826809257269,0.8475155107676983,37.131452564150095,37.131452564150095,1.871459803543985,1.1863058716058732,80
4,28,4,0.004977216230230397,0.007584575543296524,0.00628089588676346,0.11809911213349551,0.11725178810302168,1.2745264522731303,1.2745264522731303,0.010487468032806646,0.01589721793134231,80
4,28,5,0.0035764337239470477,0.006190627121031867,0.004883530422489457,0.13214069206733256,0.12831244489643723,1.782520542293787,1.782520542293787,0.015590087101008976,0.026117961465934057,80
4,28,6,0.004722723936356488,0.0061917102929214705,0.005457217114638979,0.1459660351742059,0.13799017649143935,2.146780903637409,2.146780903637409,0.029343579466512892,0.033641415524471086,80
4,28,7,0.0032228975581347187,0.003954094918117335,0.0035884962381260268,0.1541749711614102,0.14261864880099892,2.5890496253967283,2.5890496253967283,0.03229730244347593,0.02907674118032446,80
4,28,8,0.002621766147103699,0.003065403902655817,0.002843585024879758,0.16484468588605522,0.14808494858443738,3.1820294074714184,3.1820294074714184,0.04215320568764582,0.033703236919245684,80
4,28,9,0.002073297955575981,0.0020776452677182533,0.0020754716116471172,0.17340935324318707,0.15135325235314667,3.65731797888875,3.65731797888875,0.03646707394509576,0.031319962293491696,80
4,28,10,0.0023273316247582445,0.001935837626490411,0.0021315846256243277,0.18047954537905753,0.15349558577872813,4.079321677982807,4.079321677982807,0.042209674831246956,0.03677527905238094,80
